participant_id,video_name,start,end,duration,code_group,subcode
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:00.617
P1,2025-02-11_11-50-32,NA,NA,,childprompt,00:00:09.619
P1,2025-02-11_11-50-32,NA,NA,,childprompt,00:00:09.587
P1,2025-02-11_11-50-32,NA,NA,,childprompt,00:00:01.180
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:00.450
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:00.207
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:00.490
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:00.078
P1,2025-02-11_11-50-32,NA,NA,,video,00:00:07.615
P1,2025-02-11_11-50-32,NA,NA,,robotspeaking,00:00:01.121
P1,2025-02-11_11-50-32,NA,NA,,robotspeaking,00:00:01.310
P1,2025-02-11_11-50-32,NA,NA,,robotspeaking,00:00:01.821
P1,2025-02-11_11-50-32,NA,NA,,childreaction2failure,00:00:01.550
P1,2025-02-11_11-50-32,NA,NA,,childreaction2failure,00:00:02.440
P1,2025-02-11_11-50-32,NA,NA,,childreaction2failure,00:00:09.587
P1,2025-02-11_11-50-32,NA,NA,,childreaction2failure,00:00:07.734
P1,2025-02-11_11-50-32,NA,NA,,robotspeaking,00:00:01.774
P10,2025-02-13_10-28-33,NA,NA,,childprompt,00:00:01.500
P10,2025-02-13_10-28-33,NA,NA,,childprompt,00:00:04.310
P10,2025-02-13_10-28-33,NA,NA,,childprompt,00:00:01.770
P10,2025-02-13_10-28-33,NA,NA,,quote,00:00:04.410
P10,2025-02-13_10-28-33,NA,NA,,childprompt,00:00:04.410
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.540
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.710
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.020
P10,2025-02-13_10-28-33,NA,NA,,robotspeaking,00:00:01.390
P10,2025-02-13_10-28-33,NA,NA,,robotspeaking,00:00:01.650
P10,2025-02-13_10-28-33,NA,NA,,robotspeaking,00:00:03.020
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.480
P10,2025-02-13_10-28-33,NA,NA,,robotspeaking,00:00:00.980
P10,2025-02-13_10-28-33,NA,NA,,childreaction2failure,00:00:01.500
P10,2025-02-13_10-28-33,NA,NA,,childreaction2failure,00:00:03.040
P10,2025-02-13_10-28-33,NA,NA,,childreaction2failure,00:00:01.880
P10,2025-02-13_10-28-33,NA,NA,,quote,00:00:04.310
P10,2025-02-13_10-28-33,NA,NA,,childprompt,00:00:01.600
P10,2025-02-13_10-28-33,NA,NA,,quote,00:00:01.880
P10,2025-02-13_10-28-33,NA,NA,,childreaction2failure,00:00:04.310
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.880
P10,2025-02-13_10-28-33,NA,NA,,quote,00:00:01.500
P10,2025-02-13_10-28-33,NA,NA,,quote,00:00:01.600
P10,2025-02-13_10-28-33,NA,NA,,video,00:00:01.580
P11,2025-02-13_10-39-11,NA,NA,,childprompt,00:00:00.860
P11,2025-02-13_10-39-11,NA,NA,,quote,00:00:00.860
P11,2025-02-13_10-39-11,NA,NA,,quote,00:00:01.740
P11,2025-02-13_10-39-11,NA,NA,,quote,00:00:02.340
P11,2025-02-13_10-39-11,NA,NA,,childreaction2failure,00:00:05.360
P11,2025-02-13_10-39-11,NA,NA,,childreaction2failure,00:00:02.340
P11,2025-02-13_10-39-11,NA,NA,,robotspeaking,00:00:01.680
P11,2025-02-13_10-39-11,NA,NA,,robotspeaking,00:00:01.030
P11,2025-02-13_10-39-11,NA,NA,,robotspeaking,00:00:01.340
P11,2025-02-13_10-39-11,NA,NA,,childprompt,00:00:01.740
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:01.170
P11,2025-02-13_10-39-11,NA,NA,,childprompt,00:00:05.360
P11,2025-02-13_10-39-11,NA,NA,,childprompt,00:00:02.340
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:01.600
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:01.980
P11,2025-02-13_10-39-11,NA,NA,,robotspeaking,00:00:01.710
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:02.840
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:01.320
P11,2025-02-13_10-39-11,NA,NA,,video,00:00:02.190
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:02.130
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:01.460
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:01.150
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:01.800
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:00.800
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:00.580
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:01.820
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:02.250
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:01.410
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:02.450
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:01.700
P12,2025-02-13_10-50-01,NA,NA,,video,00:00:01.150
P12,2025-02-13_10-50-01,NA,NA,,childprompt,00:00:01.130
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:01.150
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:01.310
P12,2025-02-13_10-50-01,NA,NA,,quote,00:00:00.580
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:01.190
P12,2025-02-13_10-50-01,NA,NA,,quote,00:00:01.150
P12,2025-02-13_10-50-01,NA,NA,,quote,00:00:01.280
P12,2025-02-13_10-50-01,NA,NA,,quote,00:00:01.460
P12,2025-02-13_10-50-01,NA,NA,,quote,00:00:00.800
P12,2025-02-13_10-50-01,NA,NA,,childreaction2failure,00:00:00.800
P12,2025-02-13_10-50-01,NA,NA,,childreaction2failure,00:00:01.130
P12,2025-02-13_10-50-01,NA,NA,,childreaction2failure,00:00:02.130
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:00.760
P12,2025-02-13_10-50-01,NA,NA,,robotspeaking,00:00:00.960
P12,2025-02-13_10-50-01,NA,NA,,childreaction2failure,00:00:00.580
P12,2025-02-13_10-50-01,NA,NA,,childreaction2failure,00:00:00.750
P13,2025-02-13_10-58-41,NA,NA,,robotspeaking,00:00:01.530
P13,2025-02-13_10-58-41,NA,NA,,quote,00:00:00.910
P13,2025-02-13_10-58-41,NA,NA,,quote,00:00:01.260
P13,2025-02-13_10-58-41,NA,NA,,childreaction2failure,00:00:04.590
P13,2025-02-13_10-58-41,NA,NA,,childreaction2failure,00:00:01.260
P13,2025-02-13_10-58-41,NA,NA,,childreaction2failure,00:00:02.490
P13,2025-02-13_10-58-41,NA,NA,,robotspeaking,00:00:00.860
P13,2025-02-13_10-58-41,NA,NA,,robotspeaking,00:00:01.250
P13,2025-02-13_10-58-41,NA,NA,,childreaction2failure,00:00:00.910
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:02.480
P13,2025-02-13_10-58-41,NA,NA,,robotspeaking,00:00:01.500
P13,2025-02-13_10-58-41,NA,NA,,childprompt,00:00:02.490
P13,2025-02-13_10-58-41,NA,NA,,childprompt,00:00:01.260
P13,2025-02-13_10-58-41,NA,NA,,childprompt,00:00:04.590
P13,2025-02-13_10-58-41,NA,NA,,childprompt,00:00:00.910
P13,2025-02-13_10-58-41,NA,NA,,robotspeaking,00:00:01.260
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:01.180
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:02.350
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:01.140
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:01.790
P13,2025-02-13_10-58-41,NA,NA,,video,00:00:02.590
P14,2025-02-13_11-11-15,NA,NA,,childprompt,00:00:08.030
P14,2025-02-13_11-11-15,NA,NA,,childprompt,00:00:05.650
P14,2025-02-13_11-11-15,NA,NA,,childprompt,00:00:04.400
P14,2025-02-13_11-11-15,NA,NA,,childprompt,00:00:00.580
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:01.450
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:01.190
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:02.810
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:01.160
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:01.630
P14,2025-02-13_11-11-15,NA,NA,,video,00:00:02.350
P14,2025-02-13_11-11-15,NA,NA,,childreaction2failure,00:00:05.650
P14,2025-02-13_11-11-15,NA,NA,,childreaction2failure,00:00:08.030
P14,2025-02-13_11-11-15,NA,NA,,robotspeaking,00:00:01.300
P14,2025-02-13_11-11-15,NA,NA,,childreaction2failure,00:00:04.400
P14,2025-02-13_11-11-15,NA,NA,,robotspeaking,00:00:01.120
P14,2025-02-13_11-11-15,NA,NA,,robotspeaking,00:00:01.300
P14,2025-02-13_11-11-15,NA,NA,,robotspeaking,00:00:01.760
P15,2025-02-13_11-23-05,NA,NA,,video,00:00:01.500
P15,2025-02-13_11-23-05,NA,NA,,childprompt,00:00:05.380
P15,2025-02-13_11-23-05,NA,NA,,childprompt,00:00:03.070
P15,2025-02-13_11-23-05,NA,NA,,childprompt,00:00:01.990
P15,2025-02-13_11-23-05,NA,NA,,childprompt,00:00:01.280
P15,2025-02-13_11-23-05,NA,NA,,video,00:00:02.730
P15,2025-02-13_11-23-05,NA,NA,,video,00:00:02.520
P15,2025-02-13_11-23-05,NA,NA,,video,00:00:01.940
P15,2025-02-13_11-23-05,NA,NA,,video,00:00:02.060
P15,2025-02-13_11-23-05,NA,NA,,childreaction2failure,00:00:01.660
P15,2025-02-13_11-23-05,NA,NA,,robotspeaking,00:00:01.310
P15,2025-02-13_11-23-05,NA,NA,,robotspeaking,00:00:01.450
P15,2025-02-13_11-23-05,NA,NA,,robotspeaking,00:00:01.990
P15,2025-02-13_11-23-05,NA,NA,,childreaction2failure,00:00:05.355
P15,2025-02-13_11-23-05,NA,NA,,childreaction2failure,00:00:03.070
P15,2025-02-13_11-23-05,NA,NA,,childreaction2failure,00:00:01.990
P15,2025-02-13_11-23-05,NA,NA,,childreaction2failure,00:00:01.280
P15,2025-02-13_11-23-05,NA,NA,,quote,00:00:04.250
P15,2025-02-13_11-23-05,NA,NA,,robotspeaking,00:00:02.020
P15,2025-02-13_11-23-05,NA,NA,,quote,00:00:01.280
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:01.580
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:02.220
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:02.760
P16,2025-02-13_11-33-04,NA,NA,,childtone,00:00:01.480
P16,2025-02-13_11-33-04,NA,NA,,childprompt,00:00:04.060
P16,2025-02-13_11-33-04,NA,NA,,childprompt,00:00:01.480
P16,2025-02-13_11-33-04,NA,NA,,childprompt,00:00:00.780
P16,2025-02-13_11-33-04,NA,NA,,childprompt,00:00:00.390
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:01.600
P16,2025-02-13_11-33-04,NA,NA,,childprompt,00:00:00.660
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:01.780
P16,2025-02-13_11-33-04,NA,NA,,quote,00:00:00.390
P16,2025-02-13_11-33-04,NA,NA,,robotspeaking,00:00:01.080
P16,2025-02-13_11-33-04,NA,NA,,video,00:00:01.210
P16,2025-02-13_11-33-04,NA,NA,,quote,00:00:01.480
P16,2025-02-13_11-33-04,NA,NA,,quote,00:00:00.780
P16,2025-02-13_11-33-04,NA,NA,,childreaction2failure,00:00:00.660
P16,2025-02-13_11-33-04,NA,NA,,childreaction2failure,00:00:03.450
P16,2025-02-13_11-33-04,NA,NA,,quote,00:00:00.660
P16,2025-02-13_11-33-04,NA,NA,,childreaction2failure,00:00:04.060
P16,2025-02-13_11-33-04,NA,NA,,childreaction2failure,00:00:04.660
P16,2025-02-13_11-33-04,NA,NA,,robotspeaking,00:00:01.760
P16,2025-02-13_11-33-04,NA,NA,,robotspeaking,00:00:01.440
P16,2025-02-13_11-33-04,NA,NA,,robotspeaking,00:00:01.910
P16,2025-02-13_11-33-04,NA,NA,,childreaction2failure,00:00:01.640
P18,2025-02-13_11-56-38,NA,NA,,childprompt,00:00:05.570
P18,2025-02-13_11-56-38,NA,NA,,childprompt,00:00:03.250
P18,2025-02-13_11-56-38,NA,NA,,childprompt,00:00:01.080
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:01.480
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:01.130
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:01.250
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:01.590
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:01.720
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:01.240
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:02.430
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:02.200
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:01.520
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:01.080
P18,2025-02-13_11-56-38,NA,NA,,childreaction2failure,00:00:05.570
P18,2025-02-13_11-56-38,NA,NA,,childreaction2failure,00:00:00.790
P18,2025-02-13_11-56-38,NA,NA,,childreaction2failure,00:00:03.250
P18,2025-02-13_11-56-38,NA,NA,,childreaction2failure,00:00:02.710
P18,2025-02-13_11-56-38,NA,NA,,quote,00:00:00.790
P18,2025-02-13_11-56-38,NA,NA,,quote,00:00:01.080
P18,2025-02-13_11-56-38,NA,NA,,robotspeaking,00:00:01.220
P18,2025-02-13_11-56-38,NA,NA,,childreaction2failure,00:00:05.560
P18,2025-02-13_11-56-38,NA,NA,,video,00:00:02.540
P19,2025-02-13_12-05-34,NA,NA,,robotspeaking,00:00:01.760
P19,2025-02-13_12-05-34,NA,NA,,robotspeaking,00:00:02.010
P19,2025-02-13_12-05-34,NA,NA,,childprompt,00:00:02.420
P19,2025-02-13_12-05-34,NA,NA,,childprompt,00:00:00.840
P19,2025-02-13_12-05-34,NA,NA,,childprompt,00:00:00.800
P19,2025-02-13_12-05-34,NA,NA,,childtone,00:00:01.850
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:01.740
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:02.680
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:01.760
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:01.950
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:02.530
P19,2025-02-13_12-05-34,NA,NA,,childprompt,00:00:01.850
P19,2025-02-13_12-05-34,NA,NA,,robotspeaking,00:00:01.520
P19,2025-02-13_12-05-34,NA,NA,,quote,00:00:00.800
P19,2025-02-13_12-05-34,NA,NA,,quote,00:00:00.840
P19,2025-02-13_12-05-34,NA,NA,,quote,00:00:02.420
P19,2025-02-13_12-05-34,NA,NA,,quote,00:00:01.850
P19,2025-02-13_12-05-34,NA,NA,,childreaction2failure,00:00:00.800
P19,2025-02-13_12-05-34,NA,NA,,childreaction2failure,00:00:00.840
P19,2025-02-13_12-05-34,NA,NA,,childreaction2failure,00:00:02.420
P19,2025-02-13_12-05-34,NA,NA,,childreaction2failure,00:00:01.850
P19,2025-02-13_12-05-34,NA,NA,,robotspeaking,00:00:01.090
P19,2025-02-13_12-05-34,NA,NA,,video,00:00:03.640
P2,2025-02-11_12-04-11,NA,NA,,robotspeaking,00:00:01.250
P2,2025-02-11_12-04-11,NA,NA,,robotspeaking,00:00:02.617
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:00.900
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:00.820
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:00.760
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:01.120
P2,2025-02-11_12-04-11,NA,NA,,robotspeaking,00:00:01.170
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:00.660
P2,2025-02-11_12-04-11,NA,NA,,robotspeaking,00:00:01.210
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:01.020
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:01.597
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:05.523
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:01.770
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:01.520
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:00.610
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:00.020
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:05.040
P2,2025-02-11_12-04-11,NA,NA,,childreaction2failure,00:00:01.320
P2,2025-02-11_12-04-11,NA,NA,,childprompt,00:00:04.230
P2,2025-02-11_12-04-11,NA,NA,,robotspeaking,00:00:01.760
P2,2025-02-11_12-04-11,NA,NA,,childprompt,00:00:01.320
P2,2025-02-11_12-04-11,NA,NA,,video,00:00:00.990
P2,2025-02-11_12-04-11,NA,NA,,childprompt,00:00:02.230
P20,2025-02-13_12-16-15,NA,NA,,childprompt,00:00:00.890
P20,2025-02-13_12-16-15,NA,NA,,quote,00:00:00.890
P20,2025-02-13_12-16-15,NA,NA,,childprompt,00:00:01.140
P20,2025-02-13_12-16-15,NA,NA,,childprompt,00:00:01.570
P20,2025-02-13_12-16-15,NA,NA,,childprompt,00:00:01.500
P20,2025-02-13_12-16-15,NA,NA,,quote,00:00:01.500
P20,2025-02-13_12-16-15,NA,NA,,quote,00:00:06.030
P20,2025-02-13_12-16-15,NA,NA,,quote,00:00:01.140
P20,2025-02-13_12-16-15,NA,NA,,childreaction2failure,00:00:00.890
P20,2025-02-13_12-16-15,NA,NA,,childreaction2failure,00:00:01.500
P20,2025-02-13_12-16-15,NA,NA,,childreaction2failure,00:00:01.570
P20,2025-02-13_12-16-15,NA,NA,,childreaction2failure,00:00:06.030
P20,2025-02-13_12-16-15,NA,NA,,quote,00:00:01.570
P20,2025-02-13_12-16-15,NA,NA,,robotspeaking,00:00:01.280
P20,2025-02-13_12-16-15,NA,NA,,robotspeaking,00:00:01.620
P20,2025-02-13_12-16-15,NA,NA,,robotspeaking,00:00:01.470
P20,2025-02-13_12-16-15,NA,NA,,robotspeaking,00:00:02.220
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:01.860
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:01.340
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:01.580
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:01.100
P20,2025-02-13_12-16-15,NA,NA,,childreaction2failure,00:00:01.140
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:02.120
P20,2025-02-13_12-16-15,NA,NA,,video,00:00:01.960
P22,2025-02-14_09-29-40,NA,NA,,robotspeaking,00:00:02.770
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:00.590
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:01.760
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:02.500
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:01.910
P22,2025-02-14_09-29-40,NA,NA,,childprompt,00:00:01.050
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:01.440
P22,2025-02-14_09-29-40,NA,NA,,childtone,00:00:01.050
P22,2025-02-14_09-29-40,NA,NA,,childprompt,00:00:01.190
P22,2025-02-14_09-29-40,NA,NA,,childprompt,00:00:04.710
P22,2025-02-14_09-29-40,NA,NA,,childprompt,00:00:02.740
P22,2025-02-14_09-29-40,NA,NA,,robotspeaking,00:00:01.850
P22,2025-02-14_09-29-40,NA,NA,,video,00:00:02.770
P22,2025-02-14_09-29-40,NA,NA,,robotspeaking,00:00:01.320
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:02.030
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:02.740
P22,2025-02-14_09-29-40,NA,NA,,quote,00:00:01.050
P22,2025-02-14_09-29-40,NA,NA,,quote,00:00:01.190
P22,2025-02-14_09-29-40,NA,NA,,quote,00:00:02.740
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:01.050
P22,2025-02-14_09-29-40,NA,NA,,robotspeaking,00:00:01.300
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:01.190
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:01.100
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:00.960
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:00.015
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:06.080
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:04.590
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:02.770
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:03.820
P22,2025-02-14_09-29-40,NA,NA,,childreaction2failure,00:00:03.630
P23,2025-02-14_09-39-37,NA,NA,,quote,00:00:04.530
P23,2025-02-14_09-39-37,NA,NA,,quote,00:00:01.200
P23,2025-02-14_09-39-37,NA,NA,,quote,00:00:02.010
P23,2025-02-14_09-39-37,NA,NA,,quote,00:00:01.950
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:03.140
P23,2025-02-14_09-39-37,NA,NA,,childreaction2failure,00:00:02.010
P23,2025-02-14_09-39-37,NA,NA,,childreaction2failure,00:00:02.020
P23,2025-02-14_09-39-37,NA,NA,,childprompt,00:00:01.950
P23,2025-02-14_09-39-37,NA,NA,,childprompt,00:00:04.530
P23,2025-02-14_09-39-37,NA,NA,,childprompt,00:00:01.200
P23,2025-02-14_09-39-37,NA,NA,,childprompt,00:00:02.020
P23,2025-02-14_09-39-37,NA,NA,,childtone,00:00:01.950
P23,2025-02-14_09-39-37,NA,NA,,childtone,00:00:02.010
P23,2025-02-14_09-39-37,NA,NA,,childtone,00:00:01.200
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:02.820
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:03.090
P23,2025-02-14_09-39-37,NA,NA,,childprompt,00:00:02.010
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:03.840
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:02.380
P23,2025-02-14_09-39-37,NA,NA,,robotspeaking,00:00:01.720
P23,2025-02-14_09-39-37,NA,NA,,robotspeaking,00:00:02.240
P23,2025-02-14_09-39-37,NA,NA,,robotspeaking,00:00:02.240
P23,2025-02-14_09-39-37,NA,NA,,robotspeaking,00:00:01.730
P23,2025-02-14_09-39-37,NA,NA,,robotspeaking,00:00:00.770
P23,2025-02-14_09-39-37,NA,NA,,childreaction2failure,00:00:01.950
P23,2025-02-14_09-39-37,NA,NA,,childreaction2failure,00:00:04.530
P23,2025-02-14_09-39-37,NA,NA,,video,00:00:02.690
P24,2025-02-14_09-48-45,NA,NA,,robotspeaking,00:00:02.190
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:01.240
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:04.150
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:04.030
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:01.420
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:03.080
P24,2025-02-14_09-48-45,NA,NA,,childprompt,00:00:03.630
P24,2025-02-14_09-48-45,NA,NA,,childtone,00:00:04.540
P24,2025-02-14_09-48-45,NA,NA,,childprompt,00:00:02.170
P24,2025-02-14_09-48-45,NA,NA,,childprompt,00:00:05.170
P24,2025-02-14_09-48-45,NA,NA,,childprompt,00:00:04.540
P24,2025-02-14_09-48-45,NA,NA,,childprompt,00:00:03.850
P24,2025-02-14_09-48-45,NA,NA,,robotspeaking,00:00:01.750
P24,2025-02-14_09-48-45,NA,NA,,video,00:00:01.970
P24,2025-02-14_09-48-45,NA,NA,,robotspeaking,00:00:01.800
P24,2025-02-14_09-48-45,NA,NA,,robotspeaking,00:00:02.540
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:01.710
P24,2025-02-14_09-48-45,NA,NA,,robotspeaking,00:00:01.860
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:02.630
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:02.210
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:03.630
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:05.170
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:04.540
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:03.850
P24,2025-02-14_09-48-45,NA,NA,,quote,00:00:02.170
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:02.210
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:03.630
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:05.170
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:04.540
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:03.850
P24,2025-02-14_09-48-45,NA,NA,,childreaction2failure,00:00:02.170
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:02.740
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:01.250
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:02.070
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:02.530
P25,2025-02-14_09-57-33,NA,NA,,childtone,00:00:01.630
P25,2025-02-14_09-57-33,NA,NA,,childtone,00:00:04.190
P25,2025-02-14_09-57-33,NA,NA,,childtone,00:00:04.040
P25,2025-02-14_09-57-33,NA,NA,,childprompt,00:00:01.630
P25,2025-02-14_09-57-33,NA,NA,,childprompt,00:00:01.350
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:02.620
P25,2025-02-14_09-57-33,NA,NA,,childprompt,00:00:04.190
P25,2025-02-14_09-57-33,NA,NA,,childtone,00:00:01.350
P25,2025-02-14_09-57-33,NA,NA,,video,00:00:02.380
P25,2025-02-14_09-57-33,NA,NA,,childreaction2failure,00:00:04.190
P25,2025-02-14_09-57-33,NA,NA,,robotspeaking,00:00:02.140
P25,2025-02-14_09-57-33,NA,NA,,robotspeaking,00:00:01.720
P25,2025-02-14_09-57-33,NA,NA,,robotspeaking,00:00:00.960
P25,2025-02-14_09-57-33,NA,NA,,robotspeaking,00:00:01.510
P25,2025-02-14_09-57-33,NA,NA,,childreaction2failure,00:00:04.040
P25,2025-02-14_09-57-33,NA,NA,,childreaction2failure,00:00:01.350
P25,2025-02-14_09-57-33,NA,NA,,childreaction2failure,00:00:01.630
P25,2025-02-14_09-57-33,NA,NA,,quote,00:00:04.040
P25,2025-02-14_09-57-33,NA,NA,,quote,00:00:04.190
P25,2025-02-14_09-57-33,NA,NA,,quote,00:00:01.350
P25,2025-02-14_09-57-33,NA,NA,,quote,00:00:01.630
P25,2025-02-14_09-57-33,NA,NA,,childprompt,00:00:04.040
P25,2025-02-14_09-57-33,NA,NA,,robotspeaking,00:00:01.460
P26,2025-02-14_10-07-23,NA,NA,,childreaction2failure,00:00:02.820
P26,2025-02-14_10-07-23,NA,NA,,quote,00:00:02.820
P26,2025-02-14_10-07-23,NA,NA,,childprompt,00:00:03.160
P26,2025-02-14_10-07-23,NA,NA,,childprompt,00:00:03.210
P26,2025-02-14_10-07-23,NA,NA,,childprompt,00:00:02.820
P26,2025-02-14_10-07-23,NA,NA,,childtone,00:00:03.160
P26,2025-02-14_10-07-23,NA,NA,,childtone,00:00:04.490
P26,2025-02-14_10-07-23,NA,NA,,childtone,00:00:03.210
P26,2025-02-14_10-07-23,NA,NA,,childtone,00:00:02.820
P26,2025-02-14_10-07-23,NA,NA,,video,00:00:01.750
